orderdate,ordernumber,productName,productLine,customerName,customer_country,office_country,buyPrice,priceEach,quantityOrdered,sales_value,cost_of_sales
3/2/2004,10227,1928 Mercedes-Benz SSK,Vintage Cars,"Saveley & Henriot, Co.",France,France,72.56,146.81,29,4257.49,2104.24
3/2/2004,10227,1917 Maxwell Touring Car,Vintage Cars,"Saveley & Henriot, Co.",France,France,57.54,99.21,33,3273.93,1898.82
3/2/2004,10227,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,"Saveley & Henriot, Co.",France,France,43.26,87.43,34,2972.62,1470.84
3/2/2004,10227,1957 Ford Thunderbird,Classic Cars,"Saveley & Henriot, Co.",France,France,34.21,70.56,37,2610.72,1265.77
3/2/2004,10227,1939 Chevrolet Deluxe Coupe,Vintage Cars,"Saveley & Henriot, Co.",France,France,22.57,27.22,42,1143.24,947.94
3/2/2004,10227,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,"Saveley & Henriot, Co.",France,France,20.61,39.42,24,946.08,494.64
3/2/2004,10227,1949 Jaguar XK 120,Classic Cars,"Saveley & Henriot, Co.",France,France,47.25,84.51,47,3971.97,2220.75
3/2/2004,10227,1952 Citroen-15CV,Classic Cars,"Saveley & Henriot, Co.",France,France,72.82,102.17,33,3371.61,2403.06
3/2/2004,10227,1969 Chevrolet Camaro Z28,Classic Cars,"Saveley & Henriot, Co.",France,France,50.51,78.76,40,3150.4,2020.4
3/2/2004,10227,1936 Mercedes Benz 500k Roadster,Vintage Cars,"Saveley & Henriot, Co.",France,France,21.75,34.88,27,941.76,587.25
4/16/2003,10117,2001 Ferrari Enzo,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,95.59,195.33,33,6445.89,3154.47
4/16/2003,10117,1969 Corvair Monza,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,89.14,148.06,43,6366.58,3833.02
4/16/2003,10117,1969 Ford Falcon,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,83.05,173.02,39,6747.78,3238.95
4/16/2003,10117,1903 Ford Model A,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,68.3,121.57,26,3160.82,1775.8
4/16/2003,10117,Collectable Wooden Train,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,67.56,81.68,21,1715.28,1418.76
4/16/2003,10117,1970 Triumph Spitfire,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,91.92,122.08,22,2685.76,2022.24
4/16/2003,10117,1904 Buick Runabout,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,52.66,73.73,23,1695.79,1211.18
4/16/2003,10117,18th century schooner,Ships,"Dragon Souveniers, Ltd.",Singapore,Japan,82.34,119.2,41,4887.2,3375.94
4/16/2003,10117,1962 City of Detroit Streetcar,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,37.49,55.65,21,1168.65,787.29
4/16/2003,10117,The Mayflower,Ships,"Dragon Souveniers, Ltd.",Singapore,Japan,43.3,75.35,38,2863.3,1645.4
4/16/2003,10117,The Queen Mary,Ships,"Dragon Souveniers, Ltd.",Singapore,Japan,53.63,89.38,45,4022.1,2413.35
4/16/2003,10117,Pont Yacht,Ships,"Dragon Souveniers, Ltd.",Singapore,Japan,33.3,52.42,50,2621,1665
9/19/2003,10150,1952 Alpine Renault 1300,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,98.58,182.16,45,8197.2,4436.1
9/19/2003,10150,1962 LanciaA Delta 16V,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,103.42,121.15,20,2423,2068.4
9/19/2003,10150,1958 Setra Bus,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,77.9,135.3,30,4059,2337
9/19/2003,10150,1940 Ford Pickup Truck,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,58.33,95.67,34,3252.78,1983.22
9/19/2003,10150,1913 Ford Model T Speedster,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,60.78,93.21,47,4380.87,2856.66
9/19/2003,10150,1934 Ford V8 Coupe,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,34.35,56.21,30,1686.3,1030.5
9/19/2003,10150,18th Century Vintage Horse Carriage,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,60.74,97.39,26,2532.14,1579.24
9/19/2003,10150,1940s Ford truck,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,84.76,111.39,49,5458.11,4153.24
9/19/2003,10150,1939 Cadillac Limousine,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,23.14,47.29,30,1418.7,694.2
9/19/2003,10150,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,33.61,62.05,49,3040.45,1646.89
9/19/2003,10150,1982 Camaro Z28,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,46.53,95.08,20,1901.6,930.6
10/22/2003,10165,2001 Ferrari Enzo,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,95.59,168.32,44,7406.08,4205.96
10/22/2003,10165,1969 Corvair Monza,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,89.14,123.89,34,4212.26,3030.76
10/22/2003,10165,1969 Ford Falcon,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,83.05,152.26,27,4111.02,2242.35
10/22/2003,10165,1957 Chevy Pickup,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,55.7,109.02,48,5232.96,2673.6
10/22/2003,10165,1998 Chrysler Plymouth Prowler,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,101.51,134.26,29,3893.54,2943.79
10/22/2003,10165,1964 Mercedes Tour Bus,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,74.86,120.28,46,5532.88,3443.56
10/22/2003,10165,1926 Ford Fire Engine,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,24.92,60.77,31,1883.87,772.52
10/22/2003,10165,1992 Ferrari 360 Spider red,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,77.9,154.1,47,7242.7,3661.3
10/22/2003,10165,Collectable Wooden Train,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,67.56,84.71,50,4235.5,3378
10/22/2003,10165,1970 Triumph Spitfire,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,91.92,123.51,28,3458.28,2573.76
10/22/2003,10165,1970 Dodge Coronet,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,32.37,46.82,25,1170.5,809.25
10/22/2003,10165,1962 Volkswagen Microbus,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,61.34,117.57,32,3762.24,1962.88
10/22/2003,10165,1958 Chevy Corvette Limited Edition,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,15.91,31.12,27,840.24,429.57
10/22/2003,10165,1992 Porsche Cayenne Turbo Silver,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,69.78,106.45,24,2554.8,1674.72
10/22/2003,10165,1954 Greyhound Scenicruiser,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,25.98,50.86,48,2441.28,1247.04
10/22/2003,10165,1950's Chicago Surface Lines Streetcar,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,26.72,55.3,44,2433.2,1175.68
10/22/2003,10165,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,68.29,106.49,48,5111.52,3277.92
10/22/2003,10165,1962 City of Detroit Streetcar,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,37.49,49.21,38,1869.98,1424.62
8/4/2004,10277,1969 Dodge Charger,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,58.73,93.28,28,2611.84,1644.44
3/2/2005,10387,1997 BMW F650 ST,Motorcycles,"Dragon Souveniers, Ltd.",Singapore,Japan,66.92,79.91,44,3516.04,2944.48
6/3/2003,10127,2001 Ferrari Enzo,Classic Cars,Muscle Machine Inc,USA,USA,95.59,193.25,46,8889.5,4397.14
6/3/2003,10127,1969 Corvair Monza,Classic Cars,Muscle Machine Inc,USA,USA,89.14,140.5,46,6463,4100.44
6/3/2003,10127,1969 Ford Falcon,Classic Cars,Muscle Machine Inc,USA,USA,83.05,169.56,42,7121.52,3488.1
6/3/2003,10127,1957 Chevy Pickup,Trucks and Buses,Muscle Machine Inc,USA,USA,55.7,100.73,24,2417.52,1336.8
6/3/2003,10127,1998 Chrysler Plymouth Prowler,Classic Cars,Muscle Machine Inc,USA,USA,101.51,140.81,45,6336.45,4567.95
6/3/2003,10127,1964 Mercedes Tour Bus,Trucks and Buses,Muscle Machine Inc,USA,USA,74.86,114.14,45,5136.3,3368.7
6/3/2003,10127,1992 Ferrari 360 Spider red,Classic Cars,Muscle Machine Inc,USA,USA,77.9,149.02,22,3278.44,1713.8
6/3/2003,10127,1970 Triumph Spitfire,Classic Cars,Muscle Machine Inc,USA,USA,91.92,126.39,25,3159.75,2298
6/3/2003,10127,1970 Dodge Coronet,Classic Cars,Muscle Machine Inc,USA,USA,32.37,50.86,20,1017.2,647.4
6/3/2003,10127,1958 Chevy Corvette Limited Edition,Classic Cars,Muscle Machine Inc,USA,USA,15.91,34.3,39,1337.7,620.49
6/3/2003,10127,1992 Porsche Cayenne Turbo Silver,Classic Cars,Muscle Machine Inc,USA,USA,69.78,107.63,20,2152.6,1395.6
6/3/2003,10127,1954 Greyhound Scenicruiser,Trucks and Buses,Muscle Machine Inc,USA,USA,25.98,46.53,45,2093.85,1169.1
6/3/2003,10127,1950's Chicago Surface Lines Streetcar,Trains,Muscle Machine Inc,USA,USA,26.72,60.9,29,1766.1,774.88
6/3/2003,10127,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,Muscle Machine Inc,USA,USA,68.29,111.12,46,5111.52,3141.34
6/3/2003,10127,1962 City of Detroit Streetcar,Trains,Muscle Machine Inc,USA,USA,37.49,55.65,46,2559.9,1724.54
12/2/2003,10204,1993 Mazda RX-7,Classic Cars,Muscle Machine Inc,USA,USA,83.51,114.65,42,4815.3,3507.42
12/2/2003,10204,1965 Aston Martin DB5,Classic Cars,Muscle Machine Inc,USA,USA,65.96,113.24,40,4529.6,2638.4
12/2/2003,10204,1917 Grand Touring Sedan,Vintage Cars,Muscle Machine Inc,USA,USA,86.7,153,33,5049,2861.1
12/2/2003,10204,1995 Honda Civic,Classic Cars,Muscle Machine Inc,USA,USA,93.89,133.72,38,5081.36,3567.82
12/2/2003,10204,1911 Ford Town Car,Vintage Cars,Muscle Machine Inc,USA,USA,33.3,59.33,23,1364.59,765.9
12/2/2003,10204,1932 Model A Ford J-Coupe,Vintage Cars,Muscle Machine Inc,USA,USA,58.48,119.5,26,3107,1520.48
12/2/2003,10204,1999 Indy 500 Monte Carlo SS,Classic Cars,Muscle Machine Inc,USA,USA,56.76,106.92,27,2886.84,1532.52
12/2/2003,10204,1948 Porsche Type 356 Roadster,Classic Cars,Muscle Machine Inc,USA,USA,62.16,132.8,35,4648,2175.6
12/2/2003,10204,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,Muscle Machine Inc,USA,USA,43.26,83.75,29,2428.75,1254.54
12/2/2003,10204,1957 Ford Thunderbird,Classic Cars,Muscle Machine Inc,USA,USA,34.21,69.84,45,3142.8,1539.45
12/2/2003,10204,1970 Chevy Chevelle SS 454,Classic Cars,Muscle Machine Inc,USA,USA,49.24,69.82,20,1396.4,984.8
12/2/2003,10204,1966 Shelby Cobra 427 S/C,Classic Cars,Muscle Machine Inc,USA,USA,29.18,46.79,45,2105.55,1313.1
12/2/2003,10204,1949 Jaguar XK 120,Classic Cars,Muscle Machine Inc,USA,USA,47.25,79.06,47,3715.82,2220.75
12/2/2003,10204,1952 Citroen-15CV,Classic Cars,Muscle Machine Inc,USA,USA,72.82,112.74,42,4735.08,3058.44
12/2/2003,10204,1969 Chevrolet Camaro Z28,Classic Cars,Muscle Machine Inc,USA,USA,50.51,84.75,40,3390,2020.4
12/2/2003,10204,2002 Chevy Corvette,Classic Cars,Muscle Machine Inc,USA,USA,62.11,104.94,48,5037.12,2981.28
12/2/2003,10204,1936 Mercedes Benz 500k Roadster,Vintage Cars,Muscle Machine Inc,USA,USA,21.75,34.88,39,1360.32,848.25
7/7/2004,10267,1957 Ford Thunderbird,Classic Cars,Muscle Machine Inc,USA,USA,34.21,71.27,36,2565.72,1231.56
7/7/2004,10267,1970 Chevy Chevelle SS 454,Classic Cars,Muscle Machine Inc,USA,USA,49.24,72.02,40,2880.8,1969.6
7/7/2004,10267,1949 Jaguar XK 120,Classic Cars,Muscle Machine Inc,USA,USA,47.25,76.33,38,2900.54,1795.5
7/7/2004,10267,1952 Citroen-15CV,Classic Cars,Muscle Machine Inc,USA,USA,72.82,93.95,43,4039.85,3131.26
7/7/2004,10267,1969 Chevrolet Camaro Z28,Classic Cars,Muscle Machine Inc,USA,USA,50.51,83.9,44,3691.6,2222.44
7/7/2004,10267,2002 Chevy Corvette,Classic Cars,Muscle Machine Inc,USA,USA,62.11,98.51,43,4235.93,2670.73
12/1/2004,10349,1969 Ford Falcon,Classic Cars,Muscle Machine Inc,USA,USA,83.05,166.1,26,4318.6,2159.3
12/1/2004,10349,1957 Chevy Pickup,Trucks and Buses,Muscle Machine Inc,USA,USA,55.7,114.95,48,5517.6,2673.6
12/1/2004,10349,1998 Chrysler Plymouth Prowler,Classic Cars,Muscle Machine Inc,USA,USA,101.51,142.45,38,5413.1,3857.38
12/1/2004,10349,1964 Mercedes Tour Bus,Trucks and Buses,Muscle Machine Inc,USA,USA,74.86,117.82,38,4477.16,2844.68
12/1/2004,10349,1992 Ferrari 360 Spider red,Classic Cars,Muscle Machine Inc,USA,USA,77.9,164.26,48,7884.48,3739.2
12/1/2004,10349,1970 Triumph Spitfire,Classic Cars,Muscle Machine Inc,USA,USA,91.92,140.75,34,4785.5,3125.28
12/1/2004,10349,1970 Dodge Coronet,Classic Cars,Muscle Machine Inc,USA,USA,32.37,50.29,48,2413.92,1553.76
12/1/2004,10349,1958 Chevy Corvette Limited Edition,Classic Cars,Muscle Machine Inc,USA,USA,15.91,31.47,36,1132.92,572.76
12/1/2004,10349,1992 Porsche Cayenne Turbo Silver,Classic Cars,Muscle Machine Inc,USA,USA,69.78,111.18,23,2557.14,1604.94
12/1/2004,10349,1954 Greyhound Scenicruiser,Trucks and Buses,Muscle Machine Inc,USA,USA,25.98,44.37,33,1464.21,857.34
7/20/2004,10272,2001 Ferrari Enzo,Classic Cars,Diecast Classics Inc.,USA,USA,95.59,187.02,35,6545.7,3345.65
7/20/2004,10272,1969 Corvair Monza,Classic Cars,Diecast Classics Inc.,USA,USA,89.14,123.89,27,3345.03,2406.78
7/20/2004,10272,1969 Ford Falcon,Classic Cars,Diecast Classics Inc.,USA,USA,83.05,148.8,39,5803.2,3238.95
7/20/2004,10272,1970 Triumph Spitfire,Classic Cars,Diecast Classics Inc.,USA,USA,91.92,126.39,25,3159.75,2298
7/20/2004,10272,1950's Chicago Surface Lines Streetcar,Trains,Diecast Classics Inc.,USA,USA,26.72,56.55,45,2544.75,1202.4
7/20/2004,10272,1962 City of Detroit Streetcar,Trains,Diecast Classics Inc.,USA,USA,37.49,53.89,43,2317.27,1612.07
8/19/2004,10281,1962 LanciaA Delta 16V,Classic Cars,Diecast Classics Inc.,USA,USA,103.42,132.97,44,5850.68,4550.48
8/19/2004,10281,1958 Setra Bus,Trucks and Buses,Diecast Classics Inc.,USA,USA,77.9,127.1,25,3177.5,1947.5
8/19/2004,10281,1957 Chevy Pickup,Trucks and Buses,Diecast Classics Inc.,USA,USA,55.7,98.36,41,4032.76,2283.7
8/19/2004,10281,1964 Mercedes Tour Bus,Trucks and Buses,Diecast Classics Inc.,USA,USA,74.86,114.14,48,5478.72,3593.28
8/19/2004,10281,1926 Ford Fire Engine,Trucks and Buses,Diecast Classics Inc.,USA,USA,24.92,56.52,29,1639.08,722.68
8/19/2004,10281,1992 Ferrari 360 Spider red,Classic Cars,Diecast Classics Inc.,USA,USA,77.9,135.47,25,3386.75,1947.5
8/19/2004,10281,1940s Ford truck,Trucks and Buses,Diecast Classics Inc.,USA,USA,84.76,96.86,25,2421.5,2119
8/19/2004,10281,1939 Cadillac Limousine,Vintage Cars,Diecast Classics Inc.,USA,USA,23.14,42.76,44,1881.44,1018.16
8/19/2004,10281,1962 Volkswagen Microbus,Trucks and Buses,Diecast Classics Inc.,USA,USA,61.34,112.46,25,2811.5,1533.5
8/19/2004,10281,1958 Chevy Corvette Limited Edition,Classic Cars,Diecast Classics Inc.,USA,USA,15.91,33.95,20,679,318.2
8/19/2004,10281,1980?s GM Manhattan Express,Trucks and Buses,Diecast Classics Inc.,USA,USA,53.93,80.9,29,2346.1,1563.97
8/19/2004,10281,1954 Greyhound Scenicruiser,Trucks and Buses,Diecast Classics Inc.,USA,USA,25.98,44.91,31,1392.21,805.38
8/19/2004,10281,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,Diecast Classics Inc.,USA,USA,33.61,59.47,36,2140.92,1209.96
8/19/2004,10281,1982 Camaro Z28,Classic Cars,Diecast Classics Inc.,USA,USA,46.53,89.01,27,2403.27,1256.31
11/2/2004,10318,1969 Harley Davidson Ultimate Chopper,Motorcycles,Diecast Classics Inc.,USA,USA,48.81,84.22,46,3874.12,2245.26
11/2/2004,10318,1996 Moto Guzzi 1100i,Motorcycles,Diecast Classics Inc.,USA,USA,68.99,102.29,45,4603.05,3104.55
11/2/2004,10318,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,Diecast Classics Inc.,USA,USA,91.02,189.79,37,7022.23,3367.74
11/2/2004,10318,P-51-D Mustang,Planes,Diecast Classics Inc.,USA,USA,49,81.95,31,2540.45,1519
11/2/2004,10318,1936 Harley Davidson El Knucklehead,Motorcycles,Diecast Classics Inc.,USA,USA,24.23,49.67,42,2086.14,1017.66
11/2/2004,10318,1997 BMW R 1100 S,Motorcycles,Diecast Classics Inc.,USA,USA,60.86,93.54,48,4489.92,2921.28
11/2/2004,10318,1960 BSA Gold Star DBD34,Motorcycles,Diecast Classics Inc.,USA,USA,37.32,60.94,26,1584.44,970.32
11/2/2004,10318,1997 BMW F650 ST,Motorcycles,Diecast Classics Inc.,USA,USA,66.92,81.91,47,3849.77,3145.24
11/2/2004,10318,ATA: B757-300,Planes,Diecast Classics Inc.,USA,USA,59.33,102.04,50,5102,2966.5
5/30/2005,10422,1937 Lincoln Berline,Vintage Cars,Diecast Classics Inc.,USA,USA,60.62,91.44,51,4663.44,3091.62
5/30/2005,10422,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,Diecast Classics Inc.,USA,USA,24.26,47.44,25,1186,606.5
7/24/2003,10140,1952 Alpine Renault 1300,Classic Cars,Technics Stores Inc.,USA,USA,98.58,186.44,37,6898.28,3647.46
7/24/2003,10140,1962 LanciaA Delta 16V,Classic Cars,Technics Stores Inc.,USA,USA,103.42,131.49,26,3418.74,2688.92
7/24/2003,10140,1958 Setra Bus,Trucks and Buses,Technics Stores Inc.,USA,USA,77.9,118.9,38,4518.2,2960.2
7/24/2003,10140,1940 Ford Pickup Truck,Trucks and Buses,Technics Stores Inc.,USA,USA,58.33,95.67,32,3061.44,1866.56
7/24/2003,10140,1926 Ford Fire Engine,Trucks and Buses,Technics Stores Inc.,USA,USA,24.92,51.05,46,2348.3,1146.32
7/24/2003,10140,1940s Ford truck,Trucks and Buses,Technics Stores Inc.,USA,USA,84.76,100.5,40,4020,3390.4
7/24/2003,10140,1939 Cadillac Limousine,Vintage Cars,Technics Stores Inc.,USA,USA,23.14,40.25,29,1167.25,671.06
7/24/2003,10140,1962 Volkswagen Microbus,Trucks and Buses,Technics Stores Inc.,USA,USA,61.34,118.84,47,5585.48,2882.98
7/24/2003,10140,1980?s GM Manhattan Express,Trucks and Buses,Technics Stores Inc.,USA,USA,53.93,87.64,26,2278.64,1402.18
7/24/2003,10140,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,Technics Stores Inc.,USA,USA,33.61,62.05,28,1737.4,941.08
7/24/2003,10140,1982 Camaro Z28,Classic Cars,Technics Stores Inc.,USA,USA,46.53,101.15,36,3641.4,1675.08
10/28/2003,10168,1969 Harley Davidson Ultimate Chopper,Motorcycles,Technics Stores Inc.,USA,USA,48.81,94.74,36,3410.64,1757.16
10/28/2003,10168,1996 Moto Guzzi 1100i,Motorcycles,Technics Stores Inc.,USA,USA,68.99,97.53,27,2633.31,1862.73
10/28/2003,10168,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,Technics Stores Inc.,USA,USA,91.02,160.74,20,3214.8,1820.4
10/28/2003,10168,P-51-D Mustang,Planes,Technics Stores Inc.,USA,USA,49,75.19,21,1578.99,1029
10/28/2003,10168,1936 Harley Davidson El Knucklehead,Motorcycles,Technics Stores Inc.,USA,USA,24.23,49.06,46,2256.76,1114.58
10/28/2003,10168,1997 BMW R 1100 S,Motorcycles,Technics Stores Inc.,USA,USA,60.86,103.68,50,5184,3043
10/28/2003,10168,1928 British Royal Navy Airplane,Planes,Technics Stores Inc.,USA,USA,66.74,93.01,49,4557.49,3270.26
10/28/2003,10168,1960 BSA Gold Star DBD34,Motorcycles,Technics Stores Inc.,USA,USA,37.32,72.36,29,2098.44,1082.28
10/28/2003,10168,Corsair F4U ( Bird Cage),Planes,Technics Stores Inc.,USA,USA,29.34,57.32,27,1547.64,792.18
10/28/2003,10168,1900s Vintage Tri-Plane,Planes,Technics Stores Inc.,USA,USA,36.23,68.1,48,3268.8,1739.04
10/28/2003,10168,1997 BMW F650 ST,Motorcycles,Technics Stores Inc.,USA,USA,66.92,89.9,28,2517.2,1873.76
10/28/2003,10168,1928 Ford Phaeton Deluxe,Vintage Cars,Technics Stores Inc.,USA,USA,33.02,57.78,31,1791.18,1023.62
10/28/2003,10168,1930 Buick Marquette Phaeton,Vintage Cars,Technics Stores Inc.,USA,USA,27.06,39.71,48,1906.08,1298.88
10/28/2003,10168,American Airlines: B767-300,Planes,Technics Stores Inc.,USA,USA,51.15,91.34,28,2557.52,1432.2
10/28/2003,10168,America West Airlines B757-200,Planes,Technics Stores Inc.,USA,USA,68.8,87.75,31,2720.25,2132.8
10/28/2003,10168,ATA: B757-300,Planes,Technics Stores Inc.,USA,USA,59.33,94.92,36,3417.12,2135.88
10/28/2003,10168,F/A 18 Hornet 1/72,Planes,Technics Stores Inc.,USA,USA,54.4,72,48,3456,2611.2
10/28/2003,10168,American Airlines: MD-11S,Planes,Technics Stores Inc.,USA,USA,36.27,67.37,39,2627.43,1414.53
11/2/2004,10317,1900s Vintage Tri-Plane,Planes,Technics Stores Inc.,USA,USA,36.23,69.55,35,2434.25,1268.05
1/5/2005,10362,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,Technics Stores Inc.,USA,USA,91.02,182.04,22,4004.88,2002.44
1/5/2005,10362,2002 Suzuki XREO,Motorcycles,Technics Stores Inc.,USA,USA,66.27,131.04,22,2882.88,1457.94
1/5/2005,10362,1936 Harley Davidson El Knucklehead,Motorcycles,Technics Stores Inc.,USA,USA,24.23,53.91,23,1239.93,557.29
1/5/2005,10362,1997 BMW R 1100 S,Motorcycles,Technics Stores Inc.,USA,USA,60.86,91.29,50,4564.5,3043
2/4/2004,10217,1962 LanciaA Delta 16V,Classic Cars,Handji Gifts& Co,Singapore,Australia,103.42,132.97,48,6382.56,4964.16
2/4/2004,10217,1926 Ford Fire Engine,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,24.92,58.34,35,2041.9,872.2
2/4/2004,10217,1940s Ford truck,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,84.76,118.66,38,4509.08,3220.88
2/4/2004,10217,1962 Volkswagen Microbus,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,61.34,103.51,28,2898.28,1717.52
2/4/2004,10217,1980?s GM Manhattan Express,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,53.93,78.97,21,1658.37,1132.53
2/4/2004,10217,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,33.61,56.24,39,2193.36,1310.79
2/4/2004,10217,1982 Camaro Z28,Classic Cars,Handji Gifts& Co,Singapore,Australia,46.53,90.02,31,2790.62,1442.43
6/15/2004,10259,1962 LanciaA Delta 16V,Classic Cars,Handji Gifts& Co,Singapore,Australia,103.42,121.15,26,3149.9,2688.92
6/15/2004,10259,1957 Chevy Pickup,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,55.7,117.32,46,5396.72,2562.2
6/15/2004,10259,1998 Chrysler Plymouth Prowler,Classic Cars,Handji Gifts& Co,Singapore,Australia,101.51,134.26,30,4027.8,3045.3
6/15/2004,10259,1964 Mercedes Tour Bus,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,74.86,120.28,34,4089.52,2545.24
6/15/2004,10259,1926 Ford Fire Engine,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,24.92,59.55,30,1786.5,747.6
6/15/2004,10259,1992 Ferrari 360 Spider red,Classic Cars,Handji Gifts& Co,Singapore,Australia,77.9,152.41,27,4115.07,2103.3
6/15/2004,10259,1940s Ford truck,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,84.76,107.76,41,4418.16,3475.16
6/15/2004,10259,1970 Dodge Coronet,Classic Cars,Handji Gifts& Co,Singapore,Australia,32.37,46.82,28,1310.96,906.36
6/15/2004,10259,1962 Volkswagen Microbus,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,61.34,121.4,47,5705.8,2882.98
6/15/2004,10259,1958 Chevy Corvette Limited Edition,Classic Cars,Handji Gifts& Co,Singapore,Australia,15.91,31.47,31,975.57,493.21
6/15/2004,10259,1980?s GM Manhattan Express,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,53.93,95.35,45,4290.75,2426.85
6/15/2004,10259,1954 Greyhound Scenicruiser,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,25.98,45.99,40,1839.6,1039.2
6/15/2004,10259,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,Handji Gifts& Co,Singapore,Australia,68.29,105.33,29,3054.57,1980.41
9/1/2004,10288,1965 Aston Martin DB5,Classic Cars,Handji Gifts& Co,Singapore,Australia,65.96,120.71,20,2414.2,1319.2
9/1/2004,10288,1917 Grand Touring Sedan,Vintage Cars,Handji Gifts& Co,Singapore,Australia,86.7,168.3,32,5385.6,2774.4
9/1/2004,10288,1911 Ford Town Car,Vintage Cars,Handji Gifts& Co,Singapore,Australia,33.3,50.25,28,1407,932.4
9/1/2004,10288,1932 Model A Ford J-Coupe,Vintage Cars,Handji Gifts& Co,Singapore,Australia,58.48,102.98,31,3192.38,1812.88
9/1/2004,10288,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,Handji Gifts& Co,Singapore,Australia,43.26,90.19,35,3156.65,1514.1
9/1/2004,10288,1957 Ford Thunderbird,Classic Cars,Handji Gifts& Co,Singapore,Australia,34.21,57.02,23,1311.46,786.83
9/1/2004,10288,1970 Chevy Chevelle SS 454,Classic Cars,Handji Gifts& Co,Singapore,Australia,49.24,66.88,36,2407.68,1772.64
9/1/2004,10288,1966 Shelby Cobra 427 S/C,Classic Cars,Handji Gifts& Co,Singapore,Australia,29.18,49.3,50,2465,1459
9/1/2004,10288,1939 Chevrolet Deluxe Coupe,Vintage Cars,Handji Gifts& Co,Singapore,Australia,22.57,32.19,29,933.51,654.53
9/1/2004,10288,1949 Jaguar XK 120,Classic Cars,Handji Gifts& Co,Singapore,Australia,47.25,81.78,35,2862.3,1653.75
